dname,split,feature,clf,fscore,accuracy
MOV,CV_Balanced_3C,count,KNN,0.37226890756302522,0.37226890756302522
MOV,CV_Balanced_3C,count,BernoulliNB,0.47383753501400561,0.47383753501400561
MOV,CV_Balanced_3C,count,svm,0.48750700280112047,0.48750700280112047
MOV,CV_Balanced_3C,count,svm_dual,0.55781512605042027,0.55781512605042027
MOV,CV_Balanced_3C,count,LREG,0.49142857142857144,0.49142857142857144
MOV,CV_Balanced_3C,count,SGD,0.33137254901960783,0.33137254901960783
MOV,CV_Balanced_3C,tfidf,KNN,0.30173669467787112,0.30173669467787112
MOV,CV_Balanced_3C,tfidf,BernoulliNB,0.47383753501400561,0.47383753501400561
MOV,CV_Balanced_3C,tfidf,svm,0.33333333333333331,0.33333333333333331
MOV,CV_Balanced_3C,tfidf,svm_dual,0.45277310924369746,0.45277310924369746
MOV,CV_Balanced_3C,tfidf,LREG,0.33333333333333331,0.33333333333333331
MOV,CV_Balanced_3C,tfidf,SGD,0.33333333333333331,0.33333333333333331
MOV,CV_Balanced_3C,delta-tfidf_lex-domain,KNN,0.43070028011204481,0.43070028011204481
MOV,CV_Balanced_3C,delta-tfidf_lex-domain,BernoulliNB,0.37820728291316524,0.37820728291316524
MOV,CV_Balanced_3C,delta-tfidf_lex-domain,svm,0.5206162464985995,0.5206162464985995
MOV,CV_Balanced_3C,delta-tfidf_lex-domain,svm_dual,0.53428571428571436,0.53428571428571436
MOV,CV_Balanced_3C,delta-tfidf_lex-domain,LREG,0.53232492997198888,0.53232492997198888
MOV,CV_Balanced_3C,delta-tfidf_lex-domain,SGD,0.37215686274509807,0.37215686274509807
MOV,CV_Balanced_3C,delta-tfidf_lex-all,KNN,0.38985994397759099,0.38985994397759105
MOV,CV_Balanced_3C,delta-tfidf_lex-all,BernoulliNB,0.37635854341736696,0.37635854341736696
MOV,CV_Balanced_3C,delta-tfidf_lex-all,svm,0.48577030812324934,0.48577030812324934
MOV,CV_Balanced_3C,delta-tfidf_lex-all,svm_dual,0.50330532212885148,0.50330532212885148
MOV,CV_Balanced_3C,delta-tfidf_lex-all,LREG,0.48952380952380947,0.48952380952380947
MOV,CV_Balanced_3C,delta-tfidf_lex-all,SGD,0.38218487394957984,0.38218487394957984
MOV,CV_Balanced_3C,delta-tfidf,KNN,0.42666666666666664,0.42666666666666664
MOV,CV_Balanced_3C,delta-tfidf,BernoulliNB,0.37624649859943976,0.37624649859943976
MOV,CV_Balanced_3C,delta-tfidf,svm,0.33333333333333331,0.33333333333333331
MOV,CV_Balanced_3C,delta-tfidf,svm_dual,0.54823529411764704,0.54823529411764704
MOV,CV_Balanced_3C,delta-tfidf,LREG,0.33333333333333331,0.33333333333333331
MOV,CV_Balanced_3C,delta-tfidf,SGD,0.33333333333333331,0.33333333333333331
MOV,CV_Balanced_2C,count_lex-domain,KNN,0.52164169161082463,0.50365686944634314
MOV,CV_Balanced_2C,count_lex-domain,BernoulliNB,0.60830218788177592,0.6652426520847573
MOV,CV_Balanced_2C,count_lex-domain,svm,0.6948465549741909,0.69651401230348597
MOV,CV_Balanced_2C,count_lex-domain,svm_dual,0.73766368547523564,0.73810663021189338
MOV,CV_Balanced_2C,count_lex-domain,LREG,0.70556972567011533,0.70555365686944627
MOV,CV_Balanced_2C,count_lex-domain,SGD,0.040449438202247189,0.5051948051948052
MOV,CV_Balanced_2C,count_lex-all,KNN,0.52432200923338668,0.50885167464114833
MOV,CV_Balanced_2C,count_lex-all,BernoulliNB,0.62188591034488372,0.67435064935064937
MOV,CV_Balanced_2C,count_lex-all,svm,0.70670023896438994,0.70557074504442929
MOV,CV_Balanced_2C,count_lex-all,svm_dual,0.74695911463458065,0.74723171565276825
MOV,CV_Balanced_2C,count_lex-all,LREG,0.70556972567011533,0.70555365686944627
MOV,CV_Balanced_2C,count_lex-all,SGD,0.0,0.4974025974025974
MOV,CV_Balanced_2C,lex-domain,KNN,0.63120700779885919,0.63928571428571423
MOV,CV_Balanced_2C,lex-domain,BernoulliNB,0.67021790963164074,0.69019138755980869
MOV,CV_Balanced_2C,lex-domain,svm,0.72982388841121915,0.74478810663021178
MOV,CV_Balanced_2C,lex-domain,svm_dual,0.7353809620992704,0.75
MOV,CV_Balanced_2C,lex-domain,LREG,0.73011331247827593,0.74606971975393033
MOV,CV_Balanced_2C,lex-domain,SGD,0.14702804777887718,0.51568694463431297
MOV,CV_Balanced_2C,tfidf_lex-domain,KNN,0.60516259106713677,0.6119104579630894
MOV,CV_Balanced_2C,tfidf_lex-domain,BernoulliNB,0.60830218788177592,0.6652426520847573
MOV,CV_Balanced_2C,tfidf_lex-domain,svm,0.72982388841121915,0.74478810663021178
MOV,CV_Balanced_2C,tfidf_lex-domain,svm_dual,0.73701916356319497,0.75129870129870135
MOV,CV_Balanced_2C,tfidf_lex-domain,LREG,0.73011331247827593,0.74606971975393033
MOV,CV_Balanced_2C,tfidf_lex-domain,SGD,0.14702804777887718,0.51568694463431297
MOV,CV_Balanced_2C,lex-all,KNN,0.55316780075060779,0.64564251537935735
MOV,CV_Balanced_2C,lex-all,BernoulliNB,0.68229103458802176,0.69019138755980869
MOV,CV_Balanced_2C,lex-all,svm,0.76031103042490689,0.7642173615857828
MOV,CV_Balanced_2C,lex-all,svm_dual,0.75576105690389284,0.76033834586466154
MOV,CV_Balanced_2C,lex-all,LREG,0.76478386690837508,0.77202665755297328
MOV,CV_Balanced_2C,lex-all,SGD,0.39723504909875501,0.60432330827067671
MOV,CV_Balanced_2C,tfidf_lex-all,KNN,0.55383081139989077,0.63397129186602874
MOV,CV_Balanced_2C,tfidf_lex-all,BernoulliNB,0.62188591034488372,0.67435064935064937
MOV,CV_Balanced_2C,tfidf_lex-all,svm,0.75970837325465612,0.7642173615857828
MOV,CV_Balanced_2C,tfidf_lex-all,svm_dual,0.75576105690389284,0.76033834586466154
MOV,CV_Balanced_2C,tfidf_lex-all,LREG,0.76478386690837508,0.77202665755297328
MOV,CV_Balanced_2C,tfidf_lex-all,SGD,0.39723504909875501,0.60432330827067671
MOV,CV_Balanced_2C,count,KNN,0.52265965626043343,0.50365686944634314
MOV,CV_Balanced_2C,count,BernoulliNB,0.60706957239148063,0.66392686261107314
MOV,CV_Balanced_2C,count,svm,0.6985542871645839,0.70297334244702658
MOV,CV_Balanced_2C,count,svm_dual,0.72821734693249696,0.72764866712235132
MOV,CV_Balanced_2C,count,LREG,0.70631019216400648,0.70555365686944627
MOV,CV_Balanced_2C,count,SGD,0.029879668698234101,0.50649350649350644
MOV,CV_Balanced_2C,tfidf,KNN,0.6519060217721967,0.51563568010936434
MOV,CV_Balanced_2C,tfidf,BernoulliNB,0.60706957239148063,0.66392686261107314
MOV,CV_Balanced_2C,tfidf,svm,0.12225705329153605,0.47522214627477782
MOV,CV_Balanced_2C,tfidf,svm_dual,0.62235429594246416,0.63909774436090228
MOV,CV_Balanced_2C,tfidf,LREG,0.0,0.5
MOV,CV_Balanced_2C,tfidf,SGD,0.0,0.5
MOV,CV_Balanced_2C,delta-tfidf_lex-domain,KNN,0.67004827361800334,0.63795283663704716
MOV,CV_Balanced_2C,delta-tfidf_lex-domain,BernoulliNB,0.68237339612059489,0.53506493506493502
MOV,CV_Balanced_2C,delta-tfidf_lex-domain,svm,0.72982388841121915,0.74478810663021178
MOV,CV_Balanced_2C,delta-tfidf_lex-domain,svm_dual,0.7353809620992704,0.75
MOV,CV_Balanced_2C,delta-tfidf_lex-domain,LREG,0.73011331247827593,0.74606971975393033
MOV,CV_Balanced_2C,delta-tfidf_lex-domain,SGD,0.14702804777887718,0.51568694463431297
MOV,CV_Balanced_2C,delta-tfidf_lex-all,KNN,0.60500011797010678,0.65873205741626795
MOV,CV_Balanced_2C,delta-tfidf_lex-all,BernoulliNB,0.68237339612059489,0.53506493506493502
MOV,CV_Balanced_2C,delta-tfidf_lex-all,svm,0.75768206896756296,0.76161995898838009
MOV,CV_Balanced_2C,delta-tfidf_lex-all,svm_dual,0.75576105690389284,0.76033834586466154
MOV,CV_Balanced_2C,delta-tfidf_lex-all,LREG,0.76478386690837508,0.77202665755297328
MOV,CV_Balanced_2C,delta-tfidf_lex-all,SGD,0.39723504909875501,0.60432330827067671
MOV,CV_Balanced_2C,delta-tfidf,KNN,0.69348572407395925,0.6221804511278195
MOV,CV_Balanced_2C,delta-tfidf,BernoulliNB,0.68237339612059489,0.53506493506493502
MOV,CV_Balanced_2C,delta-tfidf,svm,0.0,0.5
MOV,CV_Balanced_2C,delta-tfidf,svm_dual,0.71623488993615603,0.67951127819548873
MOV,CV_Balanced_2C,delta-tfidf,LREG,0.0,0.5
MOV,CV_Balanced_2C,delta-tfidf,SGD,0.0,0.5
MOV,Split_unBalanced_2C,count_lex-domain,KNN,0.72826086956521741,0.63099630996309963
MOV,Split_unBalanced_2C,count_lex-domain,BernoulliNB,0.83644859813084116,0.74169741697416969
MOV,Split_unBalanced_2C,count_lex-domain,svm,0.83468834688346882,0.77490774907749083
MOV,Split_unBalanced_2C,count_lex-domain,svm_dual,0.87022900763358779,0.81180811808118081
MOV,Split_unBalanced_2C,count_lex-domain,LREG,0.84126984126984117,0.77859778597785978
MOV,Split_unBalanced_2C,count_lex-domain,SGD,0.83550913838120111,0.76752767527675281
MOV,Split_unBalanced_2C,count_lex-all,KNN,0.71823204419889497,0.62361623616236161
MOV,Split_unBalanced_2C,count_lex-all,BernoulliNB,0.83644859813084116,0.74169741697416969
MOV,Split_unBalanced_2C,count_lex-all,svm,0.83819628647214861,0.77490774907749083
MOV,Split_unBalanced_2C,count_lex-all,svm_dual,0.87531806615776087,0.81918819188191883
MOV,Split_unBalanced_2C,count_lex-all,LREG,0.84126984126984117,0.77859778597785978
MOV,Split_unBalanced_2C,count_lex-all,SGD,0.84237726098191201,0.77490774907749083
MOV,Split_unBalanced_2C,lex-domain,KNN,0.78132678132678124,0.67158671586715868
MOV,Split_unBalanced_2C,lex-domain,BernoulliNB,0.75690607734806625,0.67527675276752763
MOV,Split_unBalanced_2C,lex-domain,svm,0.81572481572481581,0.7232472324723247
MOV,Split_unBalanced_2C,lex-domain,svm_dual,0.81862745098039214,0.72693726937269376
MOV,Split_unBalanced_2C,lex-domain,LREG,0.82324455205811153,0.73062730627306272
MOV,Split_unBalanced_2C,lex-domain,SGD,0.79900744416873448,0.70110701107011075
MOV,Split_unBalanced_2C,tfidf_lex-domain,KNN,0.78987341772151887,0.69372693726937273
MOV,Split_unBalanced_2C,tfidf_lex-domain,BernoulliNB,0.83644859813084116,0.74169741697416969
MOV,Split_unBalanced_2C,tfidf_lex-domain,svm,0.81572481572481581,0.7232472324723247
MOV,Split_unBalanced_2C,tfidf_lex-domain,svm_dual,0.81862745098039214,0.72693726937269376
MOV,Split_unBalanced_2C,tfidf_lex-domain,LREG,0.82324455205811153,0.73062730627306272
MOV,Split_unBalanced_2C,tfidf_lex-domain,SGD,0.78894472361809043,0.69003690036900367
MOV,Split_unBalanced_2C,lex-all,KNN,0.74643874643874653,0.67158671586715868
MOV,Split_unBalanced_2C,lex-all,BernoulliNB,0.7901907356948229,0.71586715867158668
MOV,Split_unBalanced_2C,lex-all,svm,0.8467532467532467,0.78228782287822873
MOV,Split_unBalanced_2C,lex-all,svm_dual,0.85861182519280199,0.79704797047970477
MOV,Split_unBalanced_2C,lex-all,LREG,0.85496183206106879,0.78966789667896675
MOV,Split_unBalanced_2C,lex-all,SGD,0.83646112600536193,0.77490774907749083
MOV,Split_unBalanced_2C,tfidf_lex-all,KNN,0.77628032345013476,0.69372693726937273
MOV,Split_unBalanced_2C,tfidf_lex-all,BernoulliNB,0.83644859813084116,0.74169741697416969
MOV,Split_unBalanced_2C,tfidf_lex-all,svm,0.8467532467532467,0.78228782287822873
MOV,Split_unBalanced_2C,tfidf_lex-all,svm_dual,0.85861182519280199,0.79704797047970477
MOV,Split_unBalanced_2C,tfidf_lex-all,LREG,0.85496183206106879,0.78966789667896675
MOV,Split_unBalanced_2C,tfidf_lex-all,SGD,0.83646112600536193,0.77490774907749083
MOV,Split_unBalanced_2C,count,KNN,0.72479564032697552,0.62730627306273068
MOV,Split_unBalanced_2C,count,BernoulliNB,0.83449883449883455,0.73800738007380073
MOV,Split_unBalanced_2C,count,svm,0.84491978609625662,0.7859778597785978
MOV,Split_unBalanced_2C,count,svm_dual,0.86582278481012642,0.80442804428044279
MOV,Split_unBalanced_2C,count,LREG,0.84126984126984117,0.77859778597785978
MOV,Split_unBalanced_2C,count,SGD,0.81463414634146347,0.71955719557195574
MOV,Split_unBalanced_2C,tfidf,KNN,0.81165919282511212,0.69003690036900367
MOV,Split_unBalanced_2C,tfidf,BernoulliNB,0.83449883449883455,0.73800738007380073
MOV,Split_unBalanced_2C,tfidf,svm,0.80616740088105721,0.67527675276752763
MOV,Split_unBalanced_2C,tfidf,svm_dual,0.80616740088105721,0.67527675276752763
MOV,Split_unBalanced_2C,tfidf,LREG,0.80616740088105721,0.67527675276752763
MOV,Split_unBalanced_2C,tfidf,SGD,0.80616740088105721,0.67527675276752763
MOV,Split_unBalanced_2C,delta-tfidf_lex-domain,KNN,0.81464530892448506,0.70110701107011075
MOV,Split_unBalanced_2C,delta-tfidf_lex-domain,BernoulliNB,0.80812641083521441,0.68634686346863472
MOV,Split_unBalanced_2C,delta-tfidf_lex-domain,svm,0.81572481572481581,0.7232472324723247
MOV,Split_unBalanced_2C,delta-tfidf_lex-domain,svm_dual,0.81862745098039214,0.72693726937269376
MOV,Split_unBalanced_2C,delta-tfidf_lex-domain,LREG,0.82324455205811153,0.73062730627306272
MOV,Split_unBalanced_2C,delta-tfidf_lex-domain,SGD,0.79900744416873448,0.70110701107011075
MOV,Split_unBalanced_2C,delta-tfidf_lex-all,KNN,0.78961038961038965,0.70110701107011075
MOV,Split_unBalanced_2C,delta-tfidf_lex-all,BernoulliNB,0.80812641083521441,0.68634686346863472
MOV,Split_unBalanced_2C,delta-tfidf_lex-all,svm,0.8467532467532467,0.78228782287822873
MOV,Split_unBalanced_2C,delta-tfidf_lex-all,svm_dual,0.85861182519280199,0.79704797047970477
MOV,Split_unBalanced_2C,delta-tfidf_lex-all,LREG,0.85496183206106879,0.78966789667896675
MOV,Split_unBalanced_2C,delta-tfidf_lex-all,SGD,0.83646112600536193,0.77490774907749083
MOV,Split_unBalanced_2C,delta-tfidf,KNN,0.80794701986754969,0.6789667896678967
MOV,Split_unBalanced_2C,delta-tfidf,BernoulliNB,0.80812641083521441,0.68634686346863472
MOV,Split_unBalanced_2C,delta-tfidf,svm,0.80616740088105721,0.67527675276752763
MOV,Split_unBalanced_2C,delta-tfidf,svm_dual,0.80616740088105721,0.67527675276752763
MOV,Split_unBalanced_2C,delta-tfidf,LREG,0.80616740088105721,0.67527675276752763
MOV,Split_unBalanced_2C,delta-tfidf,SGD,0.80616740088105721,0.67527675276752763
MOV,CV_unBalanced_3C,count_lex-domain,KNN,0.55838719841125872,0.55838719841125872
MOV,CV_unBalanced_3C,count_lex-domain,BernoulliNB,0.67845053164911484,0.67845053164911484
MOV,CV_unBalanced_3C,count_lex-domain,svm,0.6824044564533599,0.6824044564533599
MOV,CV_unBalanced_3C,count_lex-domain,svm_dual,0.71524118082010701,0.71524118082010701
MOV,CV_unBalanced_3C,count_lex-domain,LREG,0.68502959264103835,0.68502959264103835
MOV,CV_unBalanced_3C,count_lex-domain,SGD,0.67505724921576049,0.67505724921576049
MOV,CV_unBalanced_3C,count_lex-all,KNN,0.55051611814990564,0.55051611814990564
MOV,CV_unBalanced_3C,count_lex-all,BernoulliNB,0.68042207306555158,0.68042207306555158
MOV,CV_unBalanced_3C,count_lex-all,svm,0.67586212237424315,0.67586212237424315
MOV,CV_unBalanced_3C,count_lex-all,svm_dual,0.71524118082010701,0.71524118082010701
MOV,CV_unBalanced_3C,count_lex-all,LREG,0.68568965864763909,0.68568965864763909
MOV,CV_unBalanced_3C,count_lex-all,SGD,0.67312667814515303,0.67312667814515303
MOV,CV_unBalanced_3C,lex-domain,KNN,0.59706710883238756,0.59706710883238756
MOV,CV_unBalanced_3C,lex-domain,BernoulliNB,0.633782415850071,0.633782415850071
MOV,CV_unBalanced_3C,lex-domain,svm,0.69950124809973768,0.69950124809973768
MOV,CV_unBalanced_3C,lex-domain,svm_dual,0.69884551039481957,0.69884551039481957
MOV,CV_unBalanced_3C,lex-domain,LREG,0.69948612026101364,0.69948612026101364
MOV,CV_unBalanced_3C,lex-domain,SGD,0.60998545563331652,0.60998545563331652
MOV,CV_unBalanced_3C,tfidf_lex-domain,KNN,0.60557430092093101,0.60557430092093101
MOV,CV_unBalanced_3C,tfidf_lex-domain,BernoulliNB,0.67845053164911484,0.67845053164911484
MOV,CV_unBalanced_3C,tfidf_lex-domain,svm,0.69950124809973768,0.69950124809973768
MOV,CV_unBalanced_3C,tfidf_lex-domain,svm_dual,0.69884551039481957,0.69884551039481957
MOV,CV_unBalanced_3C,tfidf_lex-domain,LREG,0.69948612026101364,0.69948612026101364
MOV,CV_unBalanced_3C,tfidf_lex-domain,SGD,0.60608775631661527,0.60608775631661527
MOV,CV_unBalanced_3C,lex-all,KNN,0.54590830153410708,0.54590830153410708
MOV,CV_unBalanced_3C,lex-all,BernoulliNB,0.63123266425003155,0.63123266425003155
MOV,CV_unBalanced_3C,lex-all,svm,0.68506409175150884,0.68506409175150884
MOV,CV_unBalanced_3C,lex-all,svm_dual,0.67587519214795155,0.67587519214795155
MOV,CV_unBalanced_3C,lex-all,LREG,0.71522399491636723,0.71522399491636723
MOV,CV_unBalanced_3C,lex-all,SGD,0.65818291954557073,0.65818291954557073
MOV,CV_unBalanced_3C,tfidf_lex-all,KNN,0.56297487993736683,0.56297487993736683
MOV,CV_unBalanced_3C,tfidf_lex-all,BernoulliNB,0.68042207306555158,0.68042207306555158
MOV,CV_unBalanced_3C,tfidf_lex-all,svm,0.68440835404659084,0.68440835404659084
MOV,CV_unBalanced_3C,tfidf_lex-all,svm_dual,0.67653092985286956,0.67653092985286956
MOV,CV_unBalanced_3C,tfidf_lex-all,LREG,0.71522399491636723,0.71522399491636723
MOV,CV_unBalanced_3C,tfidf_lex-all,SGD,0.65818291954557073,0.65818291954557073
MOV,CV_unBalanced_3C,count,KNN,0.56232599537677974,0.56232599537677974
MOV,CV_unBalanced_3C,count,BernoulliNB,0.67714119917295479,0.67714119917295479
MOV,CV_unBalanced_3C,count,svm,0.68046312828004107,0.68046312828004107
MOV,CV_unBalanced_3C,count,svm_dual,0.71064668858399815,0.71064668858399815
MOV,CV_unBalanced_3C,count,LREG,0.6863453963525572,0.68634539635255709
MOV,CV_unBalanced_3C,count,SGD,0.67441222617922347,0.67441222617922347
MOV,CV_unBalanced_3C,tfidf,KNN,0.59381678765755075,0.59381678765755075
MOV,CV_unBalanced_3C,tfidf,BernoulliNB,0.67714119917295479,0.67714119917295479
MOV,CV_unBalanced_3C,tfidf,svm,0.63582946915713756,0.63582946915713756
MOV,CV_unBalanced_3C,tfidf,svm_dual,0.63582946915713756,0.63582946915713756
MOV,CV_unBalanced_3C,tfidf,LREG,0.63582946915713756,0.63582946915713756
MOV,CV_unBalanced_3C,tfidf,SGD,0.63582946915713756,0.63582946915713756
MOV,CV_unBalanced_3C,delta-tfidf_lex-domain,KNN,0.65288944902204782,0.65288944902204782
MOV,CV_unBalanced_3C,delta-tfidf_lex-domain,BernoulliNB,0.64504429613646042,0.64504429613646042
MOV,CV_unBalanced_3C,delta-tfidf_lex-domain,svm,0.69950124809973768,0.69950124809973768
MOV,CV_unBalanced_3C,delta-tfidf_lex-domain,svm_dual,0.69950124809973757,0.69950124809973757
MOV,CV_unBalanced_3C,delta-tfidf_lex-domain,LREG,0.69948612026101364,0.69948612026101364
MOV,CV_unBalanced_3C,delta-tfidf_lex-domain,SGD,0.60998545563331652,0.60998545563331652
MOV,CV_unBalanced_3C,delta-tfidf_lex-all,KNN,0.58135953228881232,0.58135953228881232
MOV,CV_unBalanced_3C,delta-tfidf_lex-all,BernoulliNB,0.64635148567894407,0.64635148567894407
MOV,CV_unBalanced_3C,delta-tfidf_lex-all,svm,0.68440835404659084,0.68440835404659084
MOV,CV_unBalanced_3C,delta-tfidf_lex-all,svm_dual,0.67587519214795155,0.67587519214795155
MOV,CV_unBalanced_3C,delta-tfidf_lex-all,LREG,0.71522399491636723,0.71522399491636723
MOV,CV_unBalanced_3C,delta-tfidf_lex-all,SGD,0.65818291954557073,0.65818291954557073
MOV,CV_unBalanced_3C,delta-tfidf,KNN,0.63910168644636889,0.63910168644636889
MOV,CV_unBalanced_3C,delta-tfidf,BernoulliNB,0.6443885584315423,0.6443885584315423
MOV,CV_unBalanced_3C,delta-tfidf,svm,0.63582946915713756,0.63582946915713756
MOV,CV_unBalanced_3C,delta-tfidf,svm_dual,0.63582946915713756,0.63582946915713756
MOV,CV_unBalanced_3C,delta-tfidf,LREG,0.63582946915713756,0.63582946915713756
MOV,CV_unBalanced_3C,delta-tfidf,SGD,0.63582946915713756,0.63582946915713756
MOV,CV_unBalanced_2C,count_lex-domain,KNN,0.78842223978695092,0.67254694851781238
MOV,CV_unBalanced_2C,count_lex-domain,BernoulliNB,0.85501014567262268,0.76271005089233046
MOV,CV_unBalanced_2C,count_lex-domain,svm,0.8511102426039695,0.78125351513738184
MOV,CV_unBalanced_2C,count_lex-domain,svm_dual,0.87711265086863111,0.81226628623163555
MOV,CV_unBalanced_2C,count_lex-domain,LREG,0.85721047829460706,0.78863358893811986
MOV,CV_unBalanced_2C,count_lex-domain,SGD,0.8464922313532075,0.77972811698377209
MOV,CV_unBalanced_2C,count_lex-all,KNN,0.7830158102842999,0.66664288947722183
MOV,CV_unBalanced_2C,count_lex-all,BernoulliNB,0.85498189259033275,0.7627155379360484
MOV,CV_unBalanced_2C,count_lex-all,svm,0.85217821451545761,0.78197506138630168
MOV,CV_unBalanced_2C,count_lex-all,svm_dual,0.87798823031849127,0.81449128245929303
MOV,CV_unBalanced_2C,count_lex-all,LREG,0.85763507129359318,0.7893770833619117
MOV,CV_unBalanced_2C,count_lex-all,SGD,0.85628390973566604,0.79154720915238896
MOV,CV_unBalanced_2C,lex-domain,KNN,0.8258381359322392,0.72799078176655374
MOV,CV_unBalanced_2C,lex-domain,BernoulliNB,0.79954646965129927,0.71611681916075653
MOV,CV_unBalanced_2C,lex-domain,svm,0.86753714814522787,0.79379415355491845
MOV,CV_unBalanced_2C,lex-domain,svm_dual,0.8678484067738047,0.79527565535878408
MOV,CV_unBalanced_2C,lex-domain,LREG,0.86546562643452296,0.78934964814332154
MOV,CV_unBalanced_2C,lex-domain,SGD,0.84788418177516411,0.76791451185887327
MOV,CV_unBalanced_2C,tfidf_lex-domain,KNN,0.81283407745282832,0.71981783014856171
MOV,CV_unBalanced_2C,tfidf_lex-domain,BernoulliNB,0.85501014567262268,0.76271005089233046
MOV,CV_unBalanced_2C,tfidf_lex-domain,svm,0.86753714814522787,0.79379415355491845
MOV,CV_unBalanced_2C,tfidf_lex-domain,svm_dual,0.8678484067738047,0.79527565535878408
MOV,CV_unBalanced_2C,tfidf_lex-domain,LREG,0.86546562643452296,0.78934964814332154
MOV,CV_unBalanced_2C,tfidf_lex-domain,SGD,0.84508400164402775,0.76643849709872569
MOV,CV_unBalanced_2C,lex-all,KNN,0.76848493881410673,0.67547154281951738
MOV,CV_unBalanced_2C,lex-all,BernoulliNB,0.82155404975653834,0.74943140509472017
MOV,CV_unBalanced_2C,lex-all,svm,0.8530050366927876,0.78716306122169022
MOV,CV_unBalanced_2C,lex-all,svm_dual,0.85513811818902852,0.79156915732726096
MOV,CV_unBalanced_2C,lex-all,LREG,0.8728693927049973,0.80930876966762233
MOV,CV_unBalanced_2C,lex-all,SGD,0.85185756613123065,0.79088053334064934
MOV,CV_unBalanced_2C,tfidf_lex-all,KNN,0.78265854268851354,0.68582010727170462
MOV,CV_unBalanced_2C,tfidf_lex-all,BernoulliNB,0.85498189259033275,0.7627155379360484
MOV,CV_unBalanced_2C,tfidf_lex-all,svm,0.85446649083966375,0.78937708336191159
MOV,CV_unBalanced_2C,tfidf_lex-all,svm_dual,0.85513811818902852,0.79156915732726096
MOV,CV_unBalanced_2C,tfidf_lex-all,LREG,0.8728693927049973,0.80930876966762233
MOV,CV_unBalanced_2C,tfidf_lex-all,SGD,0.85185756613123065,0.79088053334064934
MOV,CV_unBalanced_2C,count,KNN,0.79322226678700436,0.6791890149384765
MOV,CV_unBalanced_2C,count,BernoulliNB,0.85422947796586368,0.76123403613218288
MOV,CV_unBalanced_2C,count,svm,0.85367817134715673,0.78496001316890496
MOV,CV_unBalanced_2C,count,svm_dual,0.87096506307547616,0.80266670324695821
MOV,CV_unBalanced_2C,count,LREG,0.85763507129359318,0.7893770833619117
MOV,CV_unBalanced_2C,count,SGD,0.84308299678626764,0.77085556729173244
MOV,CV_unBalanced_2C,tfidf,KNN,0.83311138949648755,0.71545014334901702
MOV,CV_unBalanced_2C,tfidf,BernoulliNB,0.85422947796586368,0.76123403613218288
MOV,CV_unBalanced_2C,tfidf,svm,0.83462644881999704,0.71618815072909092
MOV,CV_unBalanced_2C,tfidf,svm_dual,0.83462644881999704,0.71618815072909092
MOV,CV_unBalanced_2C,tfidf,LREG,0.83462644881999704,0.71618815072909092
MOV,CV_unBalanced_2C,tfidf,SGD,0.83462644881999704,0.71618815072909092
MOV,CV_unBalanced_2C,delta-tfidf_lex-domain,KNN,0.84241860941809787,0.73983730915376067
MOV,CV_unBalanced_2C,delta-tfidf_lex-domain,BernoulliNB,0.84441642441261655,0.7376123129261033
MOV,CV_unBalanced_2C,delta-tfidf_lex-domain,svm,0.86753714814522787,0.79379415355491845
MOV,CV_unBalanced_2C,delta-tfidf_lex-domain,svm_dual,0.8678484067738047,0.79527565535878408
MOV,CV_unBalanced_2C,delta-tfidf_lex-domain,LREG,0.86546562643452296,0.78934964814332154
MOV,CV_unBalanced_2C,delta-tfidf_lex-domain,SGD,0.84788418177516411,0.76791451185887327
MOV,CV_unBalanced_2C,delta-tfidf_lex-all,KNN,0.79876683375733692,0.6969121661476837
MOV,CV_unBalanced_2C,delta-tfidf_lex-all,BernoulliNB,0.84390763945839731,0.7368743055460294
MOV,CV_unBalanced_2C,delta-tfidf_lex-all,svm,0.85358664338126444,0.78790106860176401
MOV,CV_unBalanced_2C,delta-tfidf_lex-all,svm_dual,0.85513811818902852,0.79156915732726096
MOV,CV_unBalanced_2C,delta-tfidf_lex-all,LREG,0.8728693927049973,0.80930876966762233
MOV,CV_unBalanced_2C,delta-tfidf_lex-all,SGD,0.85185756613123065,0.79088053334064934
MOV,CV_unBalanced_2C,delta-tfidf,KNN,0.83578114757995292,0.71913469320566814
MOV,CV_unBalanced_2C,delta-tfidf,BernoulliNB,0.84441642441261655,0.7376123129261033
MOV,CV_unBalanced_2C,delta-tfidf,svm,0.83462644881999704,0.71618815072909092
MOV,CV_unBalanced_2C,delta-tfidf,svm_dual,0.83462644881999704,0.71618815072909092
MOV,CV_unBalanced_2C,delta-tfidf,LREG,0.83462644881999704,0.71618815072909092
MOV,CV_unBalanced_2C,delta-tfidf,SGD,0.83462644881999704,0.71618815072909092
MOV,Split_Balanced_3C,count_lex-domain,svm_cv,0.44660194174757284,0.44660194174757284
MOV,Split_Balanced_3C,count_lex-all,svm_cv,0.66990291262135926,0.66990291262135926
MOV,Split_Balanced_3C,lex-domain,svm_cv,0.49514563106796117,0.49514563106796117
MOV,Split_Balanced_3C,tfidf_lex-domain,svm_cv,0.49514563106796117,0.49514563106796117
MOV,Split_Balanced_3C,lex-all,svm_cv,0.52427184466019416,0.52427184466019416
MOV,Split_Balanced_3C,tfidf_lex-all,svm_cv,0.52427184466019416,0.52427184466019416
MOV,Split_Balanced_3C,count,svm_cv,0.46601941747572817,0.46601941747572817
